id,listing_url,scrape_id,last_scraped,name,description,host_since,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,review_scores_accuracy,rating_vs_accuracy
2596840,https://www.airbnb.com/rooms/2596840,20250926170004.0,2025-09-26,Encantadora suíte e bela vista na Barra da Tijuca,"Welcome to my apartment in Barra da Tijuca, with an amazing view of the Gávea Stone.<br />Just a few minutes from Praia da Barra, the Joatinga Beach, from the ascent of Pedra da Gávea. <br />Several restaurants and bars in the vicinity.<br />Next to the Jardim Oceânico Subway, the trendy Rua Olegário Maciel.<br />Suite with super comfortable double bed, remote work desk, equipped with air conditioning Split to ensure quiet nights of sleep. <br />Perfect place in a cosy atmosphere.",2014-03-19,Barra da Tijuca,-23.00955,-43.29777,Private room,2.0,1.0,1.0,1.0,486.0,5.0,4.73,False
705951188308406408,https://www.airbnb.com/rooms/705951188308406408,20250926170004.0,2025-09-27,Flat Pé na Areia - Recreio dos Bandeirantes/RJ,"Make some memories at this unique place.<br />A beachfront flat in the best part of Recreio dos Bandeirantes. You just need to cross the bike path to get to the beach.<br />Swimming pool, waterfall, sauna, fitness center, Kids space, restaurant, shops and restaurants nearby.<br />Flat with all amenities, ideal for couples and 2 children or up to 4 adults.<br />Queen size bed, retractable sofa and double sofa bed. <br />Close to the most beautiful beaches in RJ, such as Grumari, Prainha and Secreto.",2017-02-19,Recreio dos Bandeirantes,-23.03002,-43.47234,Entire home/apt,4.0,1.0,2.0,3.0,506.0,4.9,4.9,True
1148468308837600892,https://www.airbnb.com/rooms/1148468308837600892,20250926170004.0,2025-09-27,COOL place at Leme Beach House,"House on the sand, 2 minutes walk from Leme Beach: we offer an alternative corner to welcome you on the first floor: Ceiling fan and Wi-Fi. Quiet location, artistic and rustic atmosphere. The bathroom is shared and is on the second floor. As we are very close to the sea and the house was built on top of a rock, our space is humid and we do not recommend it for people with allergies. If this is not your case, you can complete your reservation!<br /><br />Welcome 🏳️‍🌈",2016-11-19,Leme,-22.9616711,-43.1684433,Shared room,1.0,1.0,1.0,1.0,161.0,5.0,4.8,False
1306400395084245839,https://www.airbnb.com/rooms/1306400395084245839,20250926170004.0,2025-09-27,The best for Carnival Party! 3 min to the beach,,2024-12-07,Copacabana,-22.97435060725177,-43.18778559565544,Entire home/apt,5.0,1.0,1.0,2.0,220.0,5.0,5.0,True
46234349,https://www.airbnb.com/rooms/46234349,20250926170004.0,2025-09-27,Suíte aconchegante no Promenade Rio Stay,,2020-11-04,Jacarepaguá,-22.97506,-43.41303,Private room,2.0,1.0,1.0,1.0,490.0,,,False
1257779426096480114,https://www.airbnb.com/rooms/1257779426096480114,20250926170004.0,2025-09-27,quarto individual com.banheiro.,Single Room with Private Banana with NET TV Single Camade Mirror Ceiling and Microwave Floor Washer Gas Shower. Independent Entrance,2018-11-12,Copacabana,-22.965393,-43.1785508,Private room,1.0,1.0,1.0,1.0,130.0,,,False
1475618659026789128,https://www.airbnb.com/rooms/1475618659026789128,20250926170004.0,2025-09-27,Apart moderno conforto vista Corcovado Humaitá Rio,,2012-06-03,Humaitá,-22.95437,-43.20055,Entire home/apt,2.0,1.0,1.0,1.0,494.0,,,False
1136798079797112690,https://www.airbnb.com/rooms/1136798079797112690,20250926170004.0,2025-09-27,Studio com 38m2 a 100m da praia.,"24-hour concierge, well-used space.",2023-12-02,Copacabana,-22.973293193715072,-43.18952225159519,Entire home/apt,3.0,1.0,1.0,1.0,375.0,4.9,4.9,True
686732012617580263,https://www.airbnb.com/rooms/686732012617580263,20250926170004.0,2025-09-27,Charming Compact Loft – 5 min to SugarLoaf,"Our loft has been newly renovated and is fully equipped to ensure a comfortable stay. <br /><br />It has a double bed on the mezzanine, a quality sofa bed, a turbo fan and a full kitchen and private bathroom. <br /><br />Located in a safe and quiet village in Botafogo, a few meters from Shopping RioSul and the charming Rua Arnaldo Quintela. We also offer long stays — contact us for more information :)",2023-06-07,Botafogo,-22.9564,-43.182,Entire home/apt,4.0,1.0,1.0,2.0,130.0,4.52,4.68,False
818852544441257873,https://www.airbnb.com/rooms/818852544441257873,20250926170004.0,2025-09-27,"Rio Stay AP 10A, charmosa suíte","The ideal place for events at Riocentro (100 meters away) and Olympic Park.<br />Flat/en-suite with queen-size bed, kitchen with fridge and microwave for small meals, table with two chairs, in a condominium with swimming pool, fitness room, Jacuzzi (by appointment at the reception), tennis court, 24-hour reception...",2016-07-07,Camorim,-22.97577008678159,-43.41465947672119,Entire home/apt,2.0,1.0,1.0,1.0,211.0,4.96,5.0,False
767440755593026206,https://www.airbnb.com/rooms/767440755593026206,20250926170004.0,2025-09-26,Quarto de casal com vista para a Pedra da Gávea.,"Enjoy a unique space, with its own style and a breathtaking view of the imposing Pedra da Gávea directly from the bedroom window. Ideal for couples seeking comfort, practicality and contact with nature.<br /><br />You'll be just 10 minutes from the famous Pepê Beach, with easy access to the beautiful Marapendi Lagoon. The location is excellent: close to the subway and the bustling Olegário Maciel Street, full of bars, restaurants and shops.",2012-04-12,Barra da Tijuca,-23.01245020188981,-43.29586990177632,Private room,2.0,1.0,1.0,1.0,280.0,5.0,5.0,True
12854176,https://www.airbnb.com/rooms/12854176,20250926170004.0,2025-09-27,Lindo Apartamento no ❤ de Ipanema,"Apartment on Vinicius de Moraes street, the most famous in Ipanema, near the beach, the lagoon and the subway. Situated in the heart of Ipanema, in the famous Post 9, in a noble residential area and close to the best restaurants, bars, bars, cafes and shops in RJ, the property has split inverter air conditioning and 4K smart TV in the living room and bedrooms and the planned kitchen is equipped with a refrigerator, microwave, oven, stove, coffee maker, toaster, sandwich maker, electric pot, plates and cutlery.",2016-05-03,Ipanema,-22.98286,-43.20275,Entire home/apt,9.0,3.0,3.0,3.0,500.0,4.95,4.96,False
914733292464715772,https://www.airbnb.com/rooms/914733292464715772,20250926170004.0,2025-09-27,A perfectly located apartment in Ipanema,"Enjoy the best of Rio with this newly renovated modern 1 bedroom  centrally located apartment only 5 minutes from the beach. Surrounded by top restaurants, groceries, shopping and less than 5 minutes to Nossa Senhora da Paz Metro Station this apartment has it all (even daily maid service and 24h it it the most updated modern at in the building .(doorman security!)",2016-09-04,Ipanema,-22.98326291972284,-43.20097301155329,Entire home/apt,3.0,1.5,1.0,1.0,1500.0,4.75,4.75,True
1422665053884824847,https://www.airbnb.com/rooms/1422665053884824847,20250926170004.0,2025-09-27,Valente Loft,"Embrace simplicity in this quiet and well-located place. ENTIRE APARTMENT WITH UNOBSTRUCTED VIEW; 3 beds to sleep in, accommodates up to 4 people. REFURBISHED, QUIET, 2 MINUTES FROM CATETE SUBWAY (100m).",2024-04-16,Catete,-22.9242257,-43.17720449999999,Entire home/apt,4.0,1.0,1.0,2.0,339.0,,,False
1496976806547947354,https://www.airbnb.com/rooms/1496976806547947354,20250926170004.0,2025-09-27,Loft studio,"Embrace simplicity in this peaceful and well-located place. Quiet, no noise, cozy place for those seeking a harmonious space.",2025-08-23,Centro,-22.9137653,-43.1883375,Entire home/apt,3.0,1.0,1.0,1.0,202.0,,,False
8815590,https://www.airbnb.com/rooms/8815590,20250926170004.0,2025-09-27,Um cantinho funcional e cheio de charme na Lagoa,"Apartment with  bedroom, living room, kitchen and bathroom, fully furnished, and decorated with furniture, utensils, high standard appliances. Bedroom with a double bed and a living room with a sofa bed. <br />luxurious building facing Lagoa Rodrigo de Freitas, apartment overlooking the christ, swimming pool, laundry and parking space.<br />WE DO NOT HAVE INTERNET IN the APARTMENT; only in the living room of adm.",2015-10-09,Lagoa,-22.96817,-43.21789,Entire home/apt,3.0,1.0,1.0,2.0,320.0,5.0,5.0,True
1496332745179276318,https://www.airbnb.com/rooms/1496332745179276318,20250926170004.0,2025-09-27,Amplo apto Copacabana a 5min da praia - 7 hóspedes,"Our apartment in Copacabana is perfect for those seeking comfort and convenience. Just 3 blocks (5 minutes' walk) from the famous Copacabana Beach, you will have the experience of being in the heart of Rio de Janeiro, with easy access to bars, restaurants, subway and sights.<br /><br />The apartment is cozy, spacious and fully equipped, with split air-conditioning in all rooms. Ideal for families, groups or travelers who want to enjoy the best of Rio. Sleeps up to 7 guests in comfort.",2012-03-07,Copacabana,-22.9691,-43.18489,Entire home/apt,7.0,2.0,3.0,5.0,437.0,5.0,5.0,True
106372,https://www.airbnb.com/rooms/106372,20250926170004.0,2025-09-27,Carnaval & Rock in Rio !!!,"I rent wonderful property for all days of the year.<br />World Cup, Holy Week, Christmas, New Year's Eve, Carnival, Rock in Rio, etc.",2011-05-02,Barra da Tijuca,-23.00744,-43.43045,Entire home/apt,4.0,1.0,2.0,2.0,662.0,4.78,4.56,False
689724620312225866,https://www.airbnb.com/rooms/689724620312225866,20250926170004.0,2025-09-27,Beach Paradise - Best Location in Rio,"Located in the best and safest beach of Rio de Janeiro, 45 steps from the sand, this apart hotel includes 24 hr. full security  with beach service including chairs, umbrellas and towels; beautiful pool area, gym, sauna and  laundry room facilities.  Daily made service.<br />Large outdoor balcony with seating area over looking the waves.   Private secure parking garage.<br />Walking distance to the best retail, top restaurants, bars and nightlife in Barra.  <br />This will be your favorite beach vacation.",2018-08-31,Barra da Tijuca,-23.0140333,-43.31097860000001,Entire home/apt,5.0,2.0,2.0,5.0,1199.0,5.0,4.84,False
923602717113425663,https://www.airbnb.com/rooms/923602717113425663,20250926170004.0,2025-09-27,hostel coruja,Your family will be close to everything by staying in this well-located place.,2023-01-02,Centro,-22.911272535665944,-43.1873044744134,Private room,2.0,2.0,1.0,1.0,65.0,4.29,4.14,False
9853431,https://www.airbnb.com/rooms/9853431,20250926170004.0,2025-09-27,Ipanema PRIME LOCATION 517 Apto 804,"LOCATION, LOCATION, LOCATION!<br /><br />Downtown Ipanema!<br /><br />Apto for up to 6 People !<br /><br />65 Square Feet<br /><br /><br />March to November: R$6000 per month",2014-04-09,Ipanema,-22.98288,-43.2096,Entire home/apt,4.0,2.0,2.0,3.0,430.0,4.5,4.5,True
1322352498577737199,https://www.airbnb.com/rooms/1322352498577737199,20250926170004.0,2025-09-27,My beach space,"Walking to the beach ,markets restaurants  and rest in a quiet studio in a residential building .",2018-08-19,Leme,-22.96301,-43.17001,Entire home/apt,2.0,1.0,1.0,1.0,203.0,5.0,4.91,False
1360266213178419452,https://www.airbnb.com/rooms/1360266213178419452,20250926170004.0,2025-09-27,Melhor Loft na Praia,"Newly renovated apartment. The kitchen is super complete and well-equipped, with all the utensils and appliances new and in perfect condition. The whole apartment is brand new and extremely well-maintained.<br /> The location is excellent, building in front of Copacabana beach and close to several restaurants.",2024-11-01,Copacabana,-22.97461547723542,-43.18791994932226,Entire home/apt,2.0,1.0,1.0,1.0,238.0,,,False
1500134839542672997,https://www.airbnb.com/rooms/1500134839542672997,20250926170004.0,2025-09-27,"Copacabana Hideaway – Beach, Pool and Comfort",Accommodation: • 1 cozy bedroom • Comfortable living room • Fully equipped kitchen to prepare your meals 🌊 Highlights: • Ocean view • Shared pool • Well-equipped gym • 24-hour security • Maid service and other amenities. Come enjoy this unique experience and feel at home at Refúgio de Copa!,2013-11-23,Copacabana,-22.9744323,-43.1878065,Entire home/apt,3.0,1.0,1.0,1.0,397.0,5.0,5.0,True
1063319164876776784,https://www.airbnb.com/rooms/1063319164876776784,20250926170004.0,2025-09-26,"Flat Miami - Barra da Tijuca, Mar e Pedra da Gávea",Stunning view of Pedra da Gávea and the Barra da Tijuca Sea at the best point of the Orla.<br />Have fun with the whole family at this stylish place.<br />This is the perfect place for you to have the best experience in Rio. Everything you need is here.<br />Our mission is to create amazing experiences for our guests. :),2016-07-06,Barra da Tijuca,-23.01178023183485,-43.321353904902935,Entire home/apt,3.0,1.0,1.0,2.0,553.0,5.0,4.97,False
765050313621150856,https://www.airbnb.com/rooms/765050313621150856,20250926170004.0,2025-09-27,Apartamento Leblon / Familiar,"Relax with the whole family in this quiet home, well located and close to the beach.  <br /><br />WE DO NOT OFFER BEDDING AND TOWELS.",2020-05-10,Leblon,-22.9858657,-43.2217179,Entire home/apt,5.0,1.5,2.0,4.0,1200.0,5.0,5.0,True
1067379333860028341,https://www.airbnb.com/rooms/1067379333860028341,20250926170004.0,2025-09-27,urban lapa,This unique place has its own style.,2023-01-02,Centro,-22.91427,-43.18539,Entire home/apt,5.0,1.0,1.0,1.0,284.0,4.0,4.5,False
1322118941650470975,https://www.airbnb.com/rooms/1322118941650470975,20250926170004.0,2025-09-27,Suíte Esmeralda,Your stay in the Marvelous City will never be the same! Our house has everything you need to make your days of rest unforgettable! Our environment is fully equipped to make you feel at home. Our view is stunning and our amenities are unique.,2022-11-27,Santa Teresa,-22.93541,-43.20307,Private room,2.0,2.0,1.0,1.0,360.0,5.0,5.0,True
2373089,https://www.airbnb.com/rooms/2373089,20250926170004.0,2025-09-27,MAGNIFICENT VIEW OF COPACABANA BEACH,"STUDIO ON AVENIDA ATLANTICA, AFFORDABLE AND FULLY EQUIPPED. NEAR THE BEST TOURIST ATTRACTIONS, RESTAURANTS, NIGHTLIFE, METRO AND SHOPPING MALLS. EASY ACCESS TO THE MARACANA.",2014-02-10,Copacabana,-22.97923,-43.18963,Entire home/apt,3.0,1.0,0.0,1.0,378.0,4.81,4.88,False
1481124274248091691,https://www.airbnb.com/rooms/1481124274248091691,20250926170004.0,2025-09-26,Residencial Ilha do Governador,"Ap Moneró is perfect for those seeking comfort and convenience. You will have a cozy and totally private space, as it is fully equipped to make you feel at home. It has parking, a functional kitchen, bedroom, bathroom and cozy living room, ideal for relaxing after a day of sightseeing or work.<br />It is located close to bakeries, pharmacies, shopping and leisure areas, offering all the convenience you need during your stay.",2025-08-05,Moneró,-22.79733,-43.19524,Entire home/apt,2.0,1.0,1.0,1.0,270.0,,,False
12851456,https://www.airbnb.com/rooms/12851456,20250926170004.0,2025-09-27,Suíte em casa no Horto junto ao Jardim Botânico,"Suite with total privacy and independence in super charming house in the neighborhood of Horto. Easy access, silence, next to greenery, cultural life, restaurants in one of the best neighborhoods in Rio de Janeiro.",2014-02-05,Jardim Botânico,-22.96601,-43.22719,Private room,2.0,1.0,1.0,1.0,126.0,4.97,4.95,False
1162258721757641987,https://www.airbnb.com/rooms/1162258721757641987,20250926170004.0,2025-09-27,Barra da Tijuca,Relax with the whole family at this peaceful place to stay.<br /><br />Front of the beach,2017-05-19,Barra da Tijuca,-23.01047,-43.32921,Entire home/apt,4.0,1.0,1.0,2.0,496.0,5.0,5.0,True
3272242,https://www.airbnb.com/rooms/3272242,20250926170004.0,2025-09-27,"Moderno,confortavel varanda com vista mar e Cristo","Perfect comfortable apartment for up to 4 people sea view balcony, Christ the modern Redeemer with double box bed and double sofa, next to the metro bus lines wonderful trade Copacabana restaurants bars market bakeries banks meters from the beach<br />Perfect place to fully enjoy your days in Rio",2014-06-08,Copacabana,-22.97144,-43.18664,Entire home/apt,4.0,1.0,0.0,2.0,299.0,5.0,5.0,True
576851660367761741,https://www.airbnb.com/rooms/576851660367761741,20250926170004.0,2025-09-27,Conforto Luxo vista para o Cristo Estadia Perfeita,"In the heart of Ipanema, convenience and practicality are the unforgettable experience.<br />3 bedrooms, suite with hydro.<br />Culture and gastronomy tips of the polyglot  journalist, its host in Rio.<br />Up to 8 people.<br />Hi-speed wifi.<br />2 spots <br />24-hour security<br />5-minute walk  restaurants, markets, pharmacies, hospital, bakeries, bus, taxi and metro.<br />10 minutes to the beach and Lagoa.<br />You buy the ingredients and the cook makes amazing meals.<br />Reserve the best in the best neighborhood in the world.",2018-02-27,Ipanema,-22.98328,-43.20027,Private room,8.0,1.0,3.0,3.0,1800.0,,,False
1437267849610117676,https://www.airbnb.com/rooms/1437267849610117676,20250926170004.0,2025-09-27,Casarão Maracanã,"Casarão Maracanã is a 19th century property, totally renovated, providing a cozy atmosphere, mixing the charm of classical architecture with a lot of comfort, sophistication and practicality.<br />Very well located near good restaurants (Brasa, Orzo Pasta, Toca da Traíra, O Peixeiro, Salete, etc.), snack bars (Buger King and McDonald's); supermarkets (Assaí, Rede Economia, Guanabara, Mundial); fruit and vegetable shops; banks; laundries, gyms, pharmacies, subway stations, all within walking distance.",2016-03-25,Tijuca,-22.9166226,-43.2222787,Entire home/apt,6.0,1.0,2.0,4.0,278.0,5.0,5.0,True
1152771506436840867,https://www.airbnb.com/rooms/1152771506436840867,20250926170004.0,2025-09-27,Luxury Beachfront Penthouse: Pool & Amazing Views,"This unique penthouse was fully remodeled and is ready to be rented. <br /><br />It features a 2 bedroom 2 baths, a massive balcony on the top floor with private swimming pool, barbecue area, outdoor shower and outdoor dining.<br /><br />One the first floor we have one suite, living room, kitchen and another balcony facing the ocean.<br /><br />We truly enjoyed renovating and staying at our penthouse, we hope you enjoy as much as we do everyday",2014-12-11,Barra da Tijuca,-23.0100763,-43.3712072,Entire home/apt,6.0,2.0,2.0,3.0,1052.0,4.86,4.89,False
1453265065642148722,https://www.airbnb.com/rooms/1453265065642148722,20250926170004.0,2025-09-27,apart recreio bandeirantes RJ,"Relax with the whole family at this peaceful place to stay. Close to the beach in Recreio dos Bandeirantes, Gilka Machado",2023-07-17,Recreio dos Bandeirantes,-23.0271701,-43.4738248,Entire home/apt,3.0,1.0,0.0,2.0,126.0,4.25,4.38,False
1050509869636511914,https://www.airbnb.com/rooms/1050509869636511914,20250926170004.0,2025-09-27,Room for four people very close to the subway.,"Room for up to 4 people in Botafogo.<br />Exclusive bathroom for guests in the hallway outside the<br />bedroom.<br />200m from Botafogo Metro Station, Bus Point in Front, easy<br />mobility for any neighborhood, beaches and tourist attractions.<br />Near bakeries, supermarkets and trade in general.",2022-12-04,Botafogo,-22.952868409617835,-43.18629181276558,Private room,4.0,1.0,1.0,2.0,131.0,5.0,5.0,True
963733301079781042,https://www.airbnb.com/rooms/963733301079781042,20250926170004.0,2025-09-27,"Barra, suíte, 68m2 + garagem","Barra, 2 Bedrooms, 68m2, en-suite with parking<br />Near the beach<br />Complete apartment, fully equipped, with an excellent structure in the condominium, ideal for couples and families.<br />Swimming pool, Fitness Center, Sand Court, Playground and etc.<br />Shops and markets nearby, such as a bakery, pharmacy, bars and a restaurant.<br /><br />Av. Di Cavalcanti, 111 Bl.2 Ap.106 - Barra da Tijuca - RJ<br />Vitality Condominium<br /><br />King Size Bed, Air-Cond.<br />Wi-Fi Internet 400<br />2 Cable Smart TVs <br />Coffee maker, Refrigerator, Sandwich maker, Microwave, Washing Machine",2023-08-15,Barra da Tijuca,-22.99948,-43.41575,Entire home/apt,4.0,2.0,2.0,3.0,719.0,5.0,5.0,True
21502263,https://www.airbnb.com/rooms/21502263,20250926170004.0,2025-09-27,Cobertura duplex Ipanema,"Duplex cover with pool and private barbecue grill! <br />@torreipanema .<br />Best city view!<br />Large and comfortable apartment! Located in the heart of Ipanema, comfortable rooms, building with 24-hour concierge, very safe!<br />Next to the metro , 2 blocks from the beach and close to all the neighborhood shops",2014-11-17,Ipanema,-22.98293,-43.19749,Entire home/apt,6.0,2.0,3.0,3.0,1710.0,4.66,4.65,False
797936420466932931,https://www.airbnb.com/rooms/797936420466932931,20250926170004.0,2025-09-27,Curta Copacabana a 600m da praia,"Kick back and relax in this calm, stylish space.",2023-01-05,Copacabana,-22.967539,-43.18858600000001,Entire home/apt,4.0,2.0,2.0,3.0,550.0,4.96,4.85,False
1325033286205661593,https://www.airbnb.com/rooms/1325033286205661593,20250926170004.0,2025-09-27,Quarto aconchegante e tranquilo.,"A cozy room in a quiet apartment, with a double bed, a work table, a rack for support of clothes and hangers, air conditioning and a ceiling fan. An LGBTQIAPN+ house. The bathroom and the kitchen are shared only with me, the only resident of the house and that mainly from Thursday to Sunday I practically do not stay here and only get to sleep. Great place for easy access to anything you need with great location.",2016-07-29,Santa Teresa,-22.9148,-43.18959,Private room,2.0,1.0,1.0,1.0,150.0,,,False
43347950,https://www.airbnb.com/rooms/43347950,20250926170004.0,2025-09-27,Suite Queen + Sofa até 4pax Ótimo Local Recreio,"1 Independent suite, with balconies, Queen-size bed, TV, sofa bed (+2 adults or 2 children). <br />Apartment with living and dining room.<br />Kitchen with Gourmet space and Service Area. Shared space with the Host.",2018-04-12,Recreio dos Bandeirantes,-23.02069087212177,-43.485173361852496,Private room,4.0,1.0,1.0,1.0,206.0,,,False
31438151,https://www.airbnb.com/rooms/31438151,20250926170004.0,2025-09-27,Suíte em Copacabana,"This special place is close to everything and is ideal to plan your visit.<br />With a privileged location between the famous Copacabana beach and Rodrigo de Freitas Lagoa and close to the metro. <br />The building has a whirlpool, fitness room, sauna, living area and daily storage (except on weekends and holidays).<br />Here your accommodation will have the coziness of home but with the praticiad of a hotel.",2015-07-22,Copacabana,-22.9741103,-43.1930195,Entire home/apt,2.0,1.0,1.0,1.0,257.0,4.0,5.0,False
1307807806720623956,https://www.airbnb.com/rooms/1307807806720623956,20250926170004.0,2025-09-27,Coração de Copacabana,"Embrace simplicity in this peaceful, well-located place...<br />I live in a cool and very spacious apartment with my 20 year old daughter and 5 very sociable cats !",2014-11-19,Copacabana,-22.97111045268156,-43.19130012761773,Private room,2.0,1.0,1.0,1.0,225.0,5.0,5.0,True
564434380791145694,https://www.airbnb.com/rooms/564434380791145694,20250926170004.0,2025-09-26,Nao estamos mais alugando essa casa,"Our house is in the district of São Roque which is 20 km from Paraty, the house is 3 km from the best beaches of Paraty and also has a market next door and Bakery. It is also close to the best waterfall  of Paraty.Our house is very close to the Rio Santos highway in the São Roque neighborhood, a quiet and quiet neighborhood...that leaves you closer to the best beaches of Paraty RJ...",2021-10-17,Santíssimo,-22.87291,-43.5235,Entire home/apt,8.0,2.0,2.0,4.0,10000.0,,,False
929885221869646393,https://www.airbnb.com/rooms/929885221869646393,20250926170004.0,2025-09-27,801 Ipanema Cobertura vista Mar Rio Farme  Amoedo,"Not suitable for welcoming children*<br />We request the submission of a photo document of all guests listed on the reservation for check-in authorization.<br />Our property is located in a family building, where respect for neighbors and community coexistence is essential. We value guests who share these values, taking care of the space carefully and maintaining good coexistence.<br />We ask you to use the environment responsibly and respectfully.",2016-09-14,Ipanema,-22.9853281,-43.2002169,Entire home/apt,6.0,2.5,3.0,6.0,833.0,4.83,4.93,False
1359467170765882221,https://www.airbnb.com/rooms/1359467170765882221,20250926170004.0,2025-09-27,Copacabana lindo 3 quartos a 2 quadras da Praia.,Spacious beautiful renovated apartment in Copacabana <br /><br />Great location two blocks from the beach<br /><br />Here you'll have everything you need<br /><br /> The apartment has 3 bedrooms and accommodates 6 people <br /><br />3 full baths <br /><br />Equipped kitchen ideal for those who like to prepare their meals <br /><br />Super cozy room with TV and Wi-Fi <br /><br />Dining table for 6 people <br /><br />All is done with great affection <br /><br />I'll be more than happy to host you:) <br /><br />Welcome to Rio de Janeiro,2019-12-28,Copacabana,-22.968820339571355,-43.18539949666416,Entire home/apt,6.0,3.0,3.0,3.0,625.0,5.0,5.0,True
1487980001189527092,https://www.airbnb.com/rooms/1487980001189527092,20250926170004.0,2025-09-27,Cobertura em Copacabana,Take it easy at this unique and tranquil getaway.,2025-08-14,Copacabana,-22.9749144,-43.1929414,Entire home/apt,2.0,1.5,1.0,1.0,417.0,,,False
23543492,https://www.airbnb.com/rooms/23543492,20250926170004.0,2025-09-27,Apartamento tipo flat no coração de Ipanema,"Flat apartment in the heart of Ipanema, in front of Osório general square and subway station, only 2 blocks from the beach and Arpoardor. The apartment has bed and bath linens, as well as daily maid service. Close to supermarkets, pharmacies and restaurants; bright, airy and with air-conditioning in all rooms. It also has an integrated kitchen and service area. The condominium has a swimming pool, sauna and doormen securely at the entrance of the garage and 24-hour concierge.",2017-02-28,Ipanema,-22.98349,-43.19592,Entire home/apt,4.0,2.0,2.0,3.0,610.0,4.9,4.88,False
1041506114906868439,https://www.airbnb.com/rooms/1041506114906868439,20250926170004.0,2025-09-27,Recreio temporada de carnaval,"I rent an apartment in Recreio dos Bandeirantes 1 minute from the beach at the best point of Gilka Machado<br />Close to bars, restaurants, ice cream shops, pharmacies, bus stops and more.<br />The house accommodates 4 people.<br />TV, air-conditioning is only cooling, air-fryer, dishes, cutlery and all kinds of household utensils.<br />I RENT FOR THE SEASON ONLY<br />(2/9 - 2/14 )<br />Family Building, 3rd floor ( s elevator)<br />I do not accept Pets in apartment",2020-02-10,Recreio dos Bandeirantes,-23.0299877,-43.47160170000001,Entire home/apt,4.0,1.0,1.0,1.0,305.0,,,False
1516056741044042244,https://www.airbnb.com/rooms/1516056741044042244,20250926170004.0,2025-09-27,Apto p/ 6 em Copa • Perto da Praia e Metrô,"If you're looking for a comfortable, well-located space to enjoy the best of Rio de Janeiro, this apartment in Copacabana is the ideal choice!",2023-12-14,Copacabana,-22.98111,-43.19055,Entire home/apt,6.0,1.0,1.0,4.0,206.0,,,False
1322381013303928170,https://www.airbnb.com/rooms/1322381013303928170,20250926170004.0,2025-09-27,Tranquilidade e segurança em Botafogo,"Looking for a quiet getaway in Rio? I rent a room in my apartment, with a private bathroom, on a quiet and safe street, a few steps from Botafogo cove. The space is ideal for those looking to relax and enjoy the sun. Close to a supermarket, shopping, restaurants and bakeries. I share the apartment with the two cutest cats you've ever seen! Perfect for those who love animals and the beach.",2017-10-28,Botafogo,-22.94379,-43.18287,Private room,2.0,1.0,1.0,1.0,272.0,5.0,5.0,True
2065747,https://www.airbnb.com/rooms/2065747,20250926170004.0,2025-09-27,APARTMENT HOTEL- 50 STEPS FROM COPACABANA BEACH!,"Located 50 steps from Copacabana Beach. 24 hrs Front Desk and Security. Beautiful Apartment Hotel with Central A/C, Living Room, 1 Queen Size Bedroom with open channels TVs, Bathroom and Kitchen full equipped.<br /><br />Bedroom: Queen size Bed, Closets, TV, A/C, Safe.<br /><br />Living Room: Sofa (Sofa Bed for 2 people), TV, A/C, Telephone, Coffee Table, plus a Dining table for 4 people.<br /><br />Kitchen: Full Equiped. <br /><br />Building Access Roof Top: Pool with Ocean View with seating options and a GYM.",2013-12-11,Copacabana,-22.97323,-43.18748,Entire home/apt,4.0,1.0,1.0,3.0,359.0,4.91,4.93,False
1510454313714609834,https://www.airbnb.com/rooms/1510454313714609834,20250926170004.0,2025-09-27,Apartamento Praia do Recreio,Relax with the whole family in this quiet accommodation.<br />Pé na sand.<br />Two streets from the beach.,2021-01-20,Recreio dos Bandeirantes,-23.02654546787912,-43.47789630155628,Entire home/apt,4.0,1.0,1.0,1.0,224.0,,,False
1078329077825200376,https://www.airbnb.com/rooms/1078329077825200376,20250926170004.0,2025-09-27,Achado em Copacabana a 600m. da praia.,"Renovated and stylish rear apartment, on a high floor in amquiet street.<br />Building with elevator and doorman.<br />Wifi 500 megs.<br />We are 650m from post 4 on Copacabana beach, between two metro stations: Siqueira Campos (750m) and Cantagalo (1km)<br />Good variety of shops, pharmacies, restaurants and super markets nearby.<br />Haru Sushi voted the best Sushi in Rio in 2023 is 300m away",2016-02-23,Copacabana,-22.97284476110593,-43.19001285484683,Entire home/apt,3.0,1.5,1.0,1.0,366.0,5.0,5.0,True
1074035369391485721,https://www.airbnb.com/rooms/1074035369391485721,20250926170004.0,2025-09-27,"It's Glory: beauty, comfort and safety","Well-located apartment with stunning views... Flamengo Aterro, Marina da Glória, Santos Dumont airport. A 5-minute walk from the Glória subway station. Very close to Praça Paris and Feira da Glória, Lapa, MAM (Museum of Modern Art), Teatro Municipal, Vivo Rio, Museu da República, Teatro Adolpho Block.<br /><br />Access to the city center, the south zone and the beaches is quick and easy. And for those who like to explore the city by bike, there are 3 Bike Itaú stations nearby.",2016-03-13,Glória,-22.9224522,-43.1733862,Entire home/apt,2.0,1.0,0.0,0.0,202.0,5.0,5.0,True
